subscription_id,account_id,cohort_month,active_month,mrr_amount,arr_amount,plan_tier,subscription_status,cohort_index
S-aff55c,A-bb2f49,2024-01-01,2024-05-01,0,0,Pro,Ended,4
S-aff55c,A-bb2f49,2024-01-01,2024-06-01,0,0,Pro,Ended,5
S-aff55c,A-bb2f49,2024-01-01,2024-07-01,0,0,Pro,Ended,6
S-aff55c,A-bb2f49,2024-01-01,2024-08-01,0,0,Pro,Ended,7
S-aff55c,A-bb2f49,2024-01-01,2024-09-01,0,0,Pro,Ended,8
S-aff55c,A-bb2f49,2024-01-01,2024-10-01,0,0,Pro,Ended,9
S-aff55c,A-bb2f49,2024-01-01,2024-11-01,0,0,Pro,Ended,10
S-aff55c,A-bb2f49,2024-01-01,2024-12-01,0,0,Pro,Ended,11
S-b9fc6c,A-2ebb4b,2023-06-01,2023-06-01,779,9348,Basic,Active,0
S-b9fc6c,A-2ebb4b,2023-06-01,2023-07-01,779,9348,Basic,Active,1
S-b9fc6c,A-2ebb4b,2023-06-01,2023-08-01,779,9348,Basic,Active,2
S-b9fc6c,A-2ebb4b,2023-06-01,2023-09-01,779,9348,Basic,Active,3
S-b9fc6c,A-2ebb4b,2023-06-01,2023-10-01,779,9348,Basic,Active,4
S-b9fc6c,A-2ebb4b,2023-06-01,2023-11-01,779,9348,Basic,Active,5
S-b9fc6c,A-2ebb4b,2023-06-01,2023-12-01,779,9348,Basic,Active,6
S-b9fc6c,A-2ebb4b,2023-06-01,2024-01-01,779,9348,Basic,Active,7
S-b9fc6c,A-2ebb4b,2023-06-01,2024-02-01,779,9348,Basic,Active,8
S-b9fc6c,A-2ebb4b,2023-06-01,2024-03-01,779,9348,Basic,Active,9
S-b9fc6c,A-2ebb4b,2023-06-01,2024-04-01,779,9348,Basic,Active,10
S-b9fc6c,A-2ebb4b,2023-06-01,2024-05-01,779,9348,Basic,Active,11
S-b9fc6c,A-2ebb4b,2023-06-01,2024-06-01,779,9348,Basic,Active,12
S-b9fc6c,A-2ebb4b,2023-06-01,2024-07-01,779,9348,Basic,Active,13
S-b9fc6c,A-2ebb4b,2023-06-01,2024-08-01,779,9348,Basic,Active,14
S-b9fc6c,A-2ebb4b,2023-06-01,2024-09-01,779,9348,Basic,Active,15
S-b9fc6c,A-2ebb4b,2023-06-01,2024-10-01,779,9348,Basic,Active,16
S-b9fc6c,A-2ebb4b,2023-06-01,2024-11-01,779,9348,Basic,Active,17
S-b9fc6c,A-2ebb4b,2023-06-01,2024-12-01,779,9348,Basic,Active,18
S-7f8cd8,A-53f4e3,2024-09-01,2024-09-01,3980,47760,Enterprise,Ended,0
S-7f8cd8,A-53f4e3,2024-09-01,2024-10-01,3980,47760,Enterprise,Ended,1
S-7f8cd8,A-53f4e3,2024-09-01,2024-11-01,3980,47760,Enterprise,Ended,2
S-e912e6,A-a8d89d,2023-12-01,2023-12-01,15522,186264,Enterprise,Active,0
S-e912e6,A-a8d89d,2023-12-01,2024-01-01,15522,186264,Enterprise,Active,1
S-e912e6,A-a8d89d,2023-12-01,2024-02-01,15522,186264,Enterprise,Active,2
S-e912e6,A-a8d89d,2023-12-01,2024-03-01,15522,186264,Enterprise,Active,3
S-e912e6,A-a8d89d,2023-12-01,2024-04-01,15522,186264,Enterprise,Active,4
S-e912e6,A-a8d89d,2023-12-01,2024-05-01,15522,186264,Enterprise,Active,5
S-e912e6,A-a8d89d,2023-12-01,2024-06-01,15522,186264,Enterprise,Active,6
S-e912e6,A-a8d89d,2023-12-01,2024-07-01,15522,186264,Enterprise,Active,7
S-e912e6,A-a8d89d,2023-12-01,2024-08-01,15522,186264,Enterprise,Active,8
S-e912e6,A-a8d89d,2023-12-01,2024-09-01,15522,186264,Enterprise,Active,9
S-e912e6,A-a8d89d,2023-12-01,2024-10-01,15522,186264,Enterprise,Active,10
S-e912e6,A-a8d89d,2023-12-01,2024-11-01,15522,186264,Enterprise,Active,11
S-e912e6,A-a8d89d,2023-12-01,2024-12-01,15522,186264,Enterprise,Active,12
S-fef85a,A-7f8241,2024-08-01,2024-08-01,1666,19992,Pro,Active,0
S-fef85a,A-7f8241,2024-08-01,2024-09-01,1666,19992,Pro,Active,1
S-fef85a,A-7f8241,2024-08-01,2024-10-01,1666,19992,Pro,Active,2
S-fef85a,A-7f8241,2024-08-01,2024-11-01,1666,19992,Pro,Active,3
S-fef85a,A-7f8241,2024-08-01,2024-12-01,1666,19992,Pro,Active,4
S-36d5c9,A-54ecc2,2023-09-01,2023-09-01,2189,26268,Enterprise,Active,0
S-36d5c9,A-54ecc2,2023-09-01,2023-10-01,2189,26268,Enterprise,Active,1
S-36d5c9,A-54ecc2,2023-09-01,2023-11-01,2189,26268,Enterprise,Active,2
S-36d5c9,A-54ecc2,2023-09-01,2023-12-01,2189,26268,Enterprise,Active,3
S-36d5c9,A-54ecc2,2023-09-01,2024-01-01,2189,26268,Enterprise,Active,4
S-36d5c9,A-54ecc2,2023-09-01,2024-02-01,2189,26268,Enterprise,Active,5
S-36d5c9,A-54ecc2,2023-09-01,2024-03-01,2189,26268,Enterprise,Active,6
S-36d5c9,A-54ecc2,2023-09-01,2024-04-01,2189,26268,Enterprise,Active,7
S-36d5c9,A-54ecc2,2023-09-01,2024-05-01,2189,26268,Enterprise,Active,8
S-36d5c9,A-54ecc2,2023-09-01,2024-06-01,2189,26268,Enterprise,Active,9
S-36d5c9,A-54ecc2,2023-09-01,2024-07-01,2189,26268,Enterprise,Active,10
S-36d5c9,A-54ecc2,2023-09-01,2024-08-01,2189,26268,Enterprise,Active,11
S-36d5c9,A-54ecc2,2023-09-01,2024-09-01,2189,26268,Enterprise,Active,12
S-36d5c9,A-54ecc2,2023-09-01,2024-10-01,2189,26268,Enterprise,Active,13
S-36d5c9,A-54ecc2,2023-09-01,2024-11-01,2189,26268,Enterprise,Active,14
S-36d5c9,A-54ecc2,2023-09-01,2024-12-01,2189,26268,Enterprise,Active,15
S-b9ff15,A-95b24a,2024-01-01,2024-01-01,8557,102684,Enterprise,Active,0
S-b9ff15,A-95b24a,2024-01-01,2024-02-01,8557,102684,Enterprise,Active,1
S-b9ff15,A-95b24a,2024-01-01,2024-03-01,8557,102684,Enterprise,Active,2
S-b9ff15,A-95b24a,2024-01-01,2024-04-01,8557,102684,Enterprise,Active,3
S-b9ff15,A-95b24a,2024-01-01,2024-05-01,8557,102684,Enterprise,Active,4
S-b9ff15,A-95b24a,2024-01-01,2024-06-01,8557,102684,Enterprise,Active,5
S-b9ff15,A-95b24a,2024-01-01,2024-07-01,8557,102684,Enterprise,Active,6
S-b9ff15,A-95b24a,2024-01-01,2024-08-01,8557,102684,Enterprise,Active,7
S-b9ff15,A-95b24a,2024-01-01,2024-09-01,8557,102684,Enterprise,Active,8
S-b9ff15,A-95b24a,2024-01-01,2024-10-01,8557,102684,Enterprise,Active,9
S-b9ff15,A-95b24a,2024-01-01,2024-11-01,8557,102684,Enterprise,Active,10
S-b9ff15,A-95b24a,2024-01-01,2024-12-01,8557,102684,Enterprise,Active,11
S-10bd09,A-bbc346,2024-09-01,2024-09-01,950,11400,Basic,Active,0
S-10bd09,A-bbc346,2024-09-01,2024-10-01,950,11400,Basic,Active,1
S-10bd09,A-bbc346,2024-09-01,2024-11-01,950,11400,Basic,Active,2
S-10bd09,A-bbc346,2024-09-01,2024-12-01,950,11400,Basic,Active,3
S-12bfc8,A-31ab9a,2024-12-01,2024-12-01,5771,69252,Enterprise,Active,0
S-f5c472,A-faa28c,2024-07-01,2024-07-01,912,10944,Basic,Active,0
S-f5c472,A-faa28c,2024-07-01,2024-08-01,912,10944,Basic,Active,1
S-f5c472,A-faa28c,2024-07-01,2024-09-01,912,10944,Basic,Active,2
S-f5c472,A-faa28c,2024-07-01,2024-10-01,912,10944,Basic,Active,3
S-f5c472,A-faa28c,2024-07-01,2024-11-01,912,10944,Basic,Active,4
S-f5c472,A-faa28c,2024-07-01,2024-12-01,912,10944,Basic,Active,5
S-dbc1ca,A-8adedc,2024-04-01,2024-04-01,2786,33432,Enterprise,Active,0
S-dbc1ca,A-8adedc,2024-04-01,2024-05-01,2786,33432,Enterprise,Active,1
S-dbc1ca,A-8adedc,2024-04-01,2024-06-01,2786,33432,Enterprise,Active,2
S-dbc1ca,A-8adedc,2024-04-01,2024-07-01,2786,33432,Enterprise,Active,3
S-dbc1ca,A-8adedc,2024-04-01,2024-08-01,2786,33432,Enterprise,Active,4
S-dbc1ca,A-8adedc,2024-04-01,2024-09-01,2786,33432,Enterprise,Active,5
S-dbc1ca,A-8adedc,2024-04-01,2024-10-01,2786,33432,Enterprise,Active,6
S-dbc1ca,A-8adedc,2024-04-01,2024-11-01,2786,33432,Enterprise,Active,7
S-dbc1ca,A-8adedc,2024-04-01,2024-12-01,2786,33432,Enterprise,Active,8
S-dc6dfd,A-e08cd3,2024-09-01,2024-09-01,3283,39396,Pro,Active,0
S-dc6dfd,A-e08cd3,2024-09-01,2024-10-01,3283,39396,Pro,Active,1
S-dc6dfd,A-e08cd3,2024-09-01,2024-11-01,3283,39396,Pro,Active,2
S-dc6dfd,A-e08cd3,2024-09-01,2024-12-01,3283,39396,Pro,Active,3
S-b2d472,A-bcf87c,2024-08-01,2024-08-01,1990,23880,Enterprise,Ended,0
S-b2d472,A-bcf87c,2024-08-01,2024-09-01,1990,23880,Enterprise,Ended,1
S-b2d472,A-bcf87c,2024-08-01,2024-10-01,1990,23880,Enterprise,Ended,2
S-b2d472,A-bcf87c,2024-08-01,2024-11-01,1990,23880,Enterprise,Ended,3
S-b2d472,A-bcf87c,2024-08-01,2024-12-01,1990,23880,Enterprise,Ended,4
S-9dfce0,A-e6afc1,2024-08-01,2024-08-01,98,1176,Pro,Active,0
S-9dfce0,A-e6afc1,2024-08-01,2024-09-01,98,1176,Pro,Active,1
S-9dfce0,A-e6afc1,2024-08-01,2024-10-01,98,1176,Pro,Active,2
S-9dfce0,A-e6afc1,2024-08-01,2024-11-01,98,1176,Pro,Active,3
S-9dfce0,A-e6afc1,2024-08-01,2024-12-01,98,1176,Pro,Active,4
S-9cb6a7,A-7f29a7,2024-12-01,2024-12-01,779,9348,Basic,Active,0
S-dabcd2,A-3ce5b8,2024-09-01,2024-09-01,0,0,Pro,Active,0
S-dabcd2,A-3ce5b8,2024-09-01,2024-10-01,0,0,Pro,Active,1
S-dabcd2,A-3ce5b8,2024-09-01,2024-11-01,0,0,Pro,Active,2
S-dabcd2,A-3ce5b8,2024-09-01,2024-12-01,0,0,Pro,Active,3
S-8c3cc8,A-b2225d,2024-10-01,2024-10-01,0,0,Basic,Active,0
S-8c3cc8,A-b2225d,2024-10-01,2024-11-01,0,0,Basic,Active,1
S-8c3cc8,A-b2225d,2024-10-01,2024-12-01,0,0,Basic,Active,2
S-2923fc,A-fa3095,2024-07-01,2024-07-01,13930,167160,Enterprise,Active,0
S-2923fc,A-fa3095,2024-07-01,2024-08-01,13930,167160,Enterprise,Active,1
S-2923fc,A-fa3095,2024-07-01,2024-09-01,13930,167160,Enterprise,Active,2
S-2923fc,A-fa3095,2024-07-01,2024-10-01,13930,167160,Enterprise,Active,3
S-2923fc,A-fa3095,2024-07-01,2024-11-01,13930,167160,Enterprise,Active,4
S-2923fc,A-fa3095,2024-07-01,2024-12-01,13930,167160,Enterprise,Active,5
S-f0a2e5,A-55f257,2024-06-01,2024-06-01,0,0,Basic,Active,0
S-f0a2e5,A-55f257,2024-06-01,2024-07-01,0,0,Basic,Active,1
S-f0a2e5,A-55f257,2024-06-01,2024-08-01,0,0,Basic,Active,2
S-f0a2e5,A-55f257,2024-06-01,2024-09-01,0,0,Basic,Active,3
S-f0a2e5,A-55f257,2024-06-01,2024-10-01,0,0,Basic,Active,4
S-f0a2e5,A-55f257,2024-06-01,2024-11-01,0,0,Basic,Active,5
S-f0a2e5,A-55f257,2024-06-01,2024-12-01,0,0,Basic,Active,6
S-025bea,A-9affe6,2024-06-01,2024-06-01,833,9996,Pro,Active,0
S-025bea,A-9affe6,2024-06-01,2024-07-01,833,9996,Pro,Active,1
S-025bea,A-9affe6,2024-06-01,2024-08-01,833,9996,Pro,Active,2
S-025bea,A-9affe6,2024-06-01,2024-09-01,833,9996,Pro,Active,3
S-025bea,A-9affe6,2024-06-01,2024-10-01,833,9996,Pro,Active,4
S-025bea,A-9affe6,2024-06-01,2024-11-01,833,9996,Pro,Active,5
S-025bea,A-9affe6,2024-06-01,2024-12-01,833,9996,Pro,Active,6
S-0e499f,A-296d7c,2024-08-01,2024-08-01,784,9408,Pro,Active,0
S-0e499f,A-296d7c,2024-08-01,2024-09-01,784,9408,Pro,Active,1
S-0e499f,A-296d7c,2024-08-01,2024-10-01,784,9408,Pro,Active,2
S-0e499f,A-296d7c,2024-08-01,2024-11-01,784,9408,Pro,Active,3
S-0e499f,A-296d7c,2024-08-01,2024-12-01,784,9408,Pro,Active,4
S-0267b7,A-65a46c,2024-10-01,2024-10-01,0,0,Enterprise,Ended,0
S-0267b7,A-65a46c,2024-10-01,2024-11-01,0,0,Enterprise,Ended,1
S-0267b7,A-65a46c,2024-10-01,2024-12-01,0,0,Enterprise,Ended,2
S-b5b9a5,A-812c5b,2024-07-01,2024-07-01,1045,12540,Basic,Active,0
S-b5b9a5,A-812c5b,2024-07-01,2024-08-01,1045,12540,Basic,Active,1
S-b5b9a5,A-812c5b,2024-07-01,2024-09-01,1045,12540,Basic,Active,2
S-b5b9a5,A-812c5b,2024-07-01,2024-10-01,1045,12540,Basic,Active,3
S-b5b9a5,A-812c5b,2024-07-01,2024-11-01,1045,12540,Basic,Active,4
S-b5b9a5,A-812c5b,2024-07-01,2024-12-01,1045,12540,Basic,Active,5
S-8e45ba,A-7f8241,2023-12-01,2023-12-01,646,7752,Basic,Active,0
S-8e45ba,A-7f8241,2023-12-01,2024-01-01,646,7752,Basic,Active,1
S-8e45ba,A-7f8241,2023-12-01,2024-02-01,646,7752,Basic,Active,2
S-8e45ba,A-7f8241,2023-12-01,2024-03-01,646,7752,Basic,Active,3
S-8e45ba,A-7f8241,2023-12-01,2024-04-01,646,7752,Basic,Active,4
S-8e45ba,A-7f8241,2023-12-01,2024-05-01,646,7752,Basic,Active,5
S-8e45ba,A-7f8241,2023-12-01,2024-06-01,646,7752,Basic,Active,6
S-8e45ba,A-7f8241,2023-12-01,2024-07-01,646,7752,Basic,Active,7
S-8e45ba,A-7f8241,2023-12-01,2024-08-01,646,7752,Basic,Active,8
S-8e45ba,A-7f8241,2023-12-01,2024-09-01,646,7752,Basic,Active,9
S-8e45ba,A-7f8241,2023-12-01,2024-10-01,646,7752,Basic,Active,10
S-8e45ba,A-7f8241,2023-12-01,2024-11-01,646,7752,Basic,Active,11
S-8e45ba,A-7f8241,2023-12-01,2024-12-01,646,7752,Basic,Active,12
S-37ed34,A-d4ac0e,2024-07-01,2024-07-01,3980,47760,Enterprise,Active,0
S-37ed34,A-d4ac0e,2024-07-01,2024-08-01,3980,47760,Enterprise,Active,1
S-37ed34,A-d4ac0e,2024-07-01,2024-09-01,3980,47760,Enterprise,Active,2
S-37ed34,A-d4ac0e,2024-07-01,2024-10-01,3980,47760,Enterprise,Active,3
S-37ed34,A-d4ac0e,2024-07-01,2024-11-01,3980,47760,Enterprise,Active,4
S-37ed34,A-d4ac0e,2024-07-01,2024-12-01,3980,47760,Enterprise,Active,5
S-65dbf3,A-17939a,2024-12-01,2024-12-01,684,8208,Basic,Active,0
S-ce5450,A-0a282f,2024-12-01,2024-12-01,0,0,Pro,Ended,0
S-6c969d,A-855a48,2024-05-01,2024-05-01,266,3192,Basic,Active,0
S-6c969d,A-855a48,2024-05-01,2024-06-01,266,3192,Basic,Active,1
S-6c969d,A-855a48,2024-05-01,2024-07-01,266,3192,Basic,Active,2
S-6c969d,A-855a48,2024-05-01,2024-08-01,266,3192,Basic,Active,3
S-6c969d,A-855a48,2024-05-01,2024-09-01,266,3192,Basic,Active,4
S-6c969d,A-855a48,2024-05-01,2024-10-01,266,3192,Basic,Active,5
S-6c969d,A-855a48,2024-05-01,2024-11-01,266,3192,Basic,Active,6
S-6c969d,A-855a48,2024-05-01,2024-12-01,266,3192,Basic,Active,7
S-522aef,A-f3ff05,2024-08-01,2024-08-01,196,2352,Pro,Active,0
S-522aef,A-f3ff05,2024-08-01,2024-09-01,196,2352,Pro,Active,1
S-522aef,A-f3ff05,2024-08-01,2024-10-01,196,2352,Pro,Active,2
S-522aef,A-f3ff05,2024-08-01,2024-11-01,196,2352,Pro,Active,3
S-522aef,A-f3ff05,2024-08-01,2024-12-01,196,2352,Pro,Active,4
S-82db05,A-417d2f,2024-12-01,2024-12-01,1274,15288,Pro,Active,0
S-162596,A-462d45,2024-02-01,2024-02-01,0,0,Pro,Active,0
S-162596,A-462d45,2024-02-01,2024-03-01,0,0,Pro,Active,1
S-162596,A-462d45,2024-02-01,2024-04-01,0,0,Pro,Active,2
S-162596,A-462d45,2024-02-01,2024-05-01,0,0,Pro,Active,3
S-162596,A-462d45,2024-02-01,2024-06-01,0,0,Pro,Active,4
S-162596,A-462d45,2024-02-01,2024-07-01,0,0,Pro,Active,5
S-162596,A-462d45,2024-02-01,2024-08-01,0,0,Pro,Active,6
S-162596,A-462d45,2024-02-01,2024-09-01,0,0,Pro,Active,7
S-162596,A-462d45,2024-02-01,2024-10-01,0,0,Pro,Active,8
S-162596,A-462d45,2024-02-01,2024-11-01,0,0,Pro,Active,9
S-162596,A-462d45,2024-02-01,2024-12-01,0,0,Pro,Active,10
S-f703bd,A-202b67,2024-09-01,2024-09-01,539,6468,Pro,Active,0
S-f703bd,A-202b67,2024-09-01,2024-10-01,539,6468,Pro,Active,1
S-f703bd,A-202b67,2024-09-01,2024-11-01,539,6468,Pro,Active,2
S-f703bd,A-202b67,2024-09-01,2024-12-01,539,6468,Pro,Active,3
S-a1d6ad,A-eafc6e,2024-09-01,2024-09-01,1323,15876,Pro,Active,0
S-a1d6ad,A-eafc6e,2024-09-01,2024-10-01,1323,15876,Pro,Active,1
S-a1d6ad,A-eafc6e,2024-09-01,2024-11-01,1323,15876,Pro,Active,2
S-a1d6ad,A-eafc6e,2024-09-01,2024-12-01,1323,15876,Pro,Active,3
S-8b1fc1,A-309e54,2024-12-01,2024-12-01,0,0,Basic,Active,0
S-09cdac,A-82861f,2024-07-01,2024-07-01,779,9348,Basic,Ended,0
S-09cdac,A-82861f,2024-07-01,2024-08-01,779,9348,Basic,Ended,1
S-09cdac,A-82861f,2024-07-01,2024-09-01,779,9348,Basic,Ended,2
S-fa5301,A-ba6516,2024-03-01,2024-03-01,0,0,Pro,Active,0
S-fa5301,A-ba6516,2024-03-01,2024-04-01,0,0,Pro,Active,1
S-fa5301,A-ba6516,2024-03-01,2024-05-01,0,0,Pro,Active,2
S-fa5301,A-ba6516,2024-03-01,2024-06-01,0,0,Pro,Active,3
S-fa5301,A-ba6516,2024-03-01,2024-07-01,0,0,Pro,Active,4
S-fa5301,A-ba6516,2024-03-01,2024-08-01,0,0,Pro,Active,5
S-fa5301,A-ba6516,2024-03-01,2024-09-01,0,0,Pro,Active,6
S-fa5301,A-ba6516,2024-03-01,2024-10-01,0,0,Pro,Active,7
S-fa5301,A-ba6516,2024-03-01,2024-11-01,0,0,Pro,Active,8
S-fa5301,A-ba6516,2024-03-01,2024-12-01,0,0,Pro,Active,9
S-69937b,A-08e34e,2024-08-01,2024-08-01,686,8232,Pro,Active,0
S-69937b,A-08e34e,2024-08-01,2024-09-01,686,8232,Pro,Active,1
S-69937b,A-08e34e,2024-08-01,2024-10-01,686,8232,Pro,Active,2
S-69937b,A-08e34e,2024-08-01,2024-11-01,686,8232,Pro,Active,3
S-69937b,A-08e34e,2024-08-01,2024-12-01,686,8232,Pro,Active,4
S-f2537d,A-e43bf7,2024-01-01,2024-01-01,2156,25872,Pro,Active,0
S-f2537d,A-e43bf7,2024-01-01,2024-02-01,2156,25872,Pro,Active,1
S-f2537d,A-e43bf7,2024-01-01,2024-03-01,2156,25872,Pro,Active,2
S-f2537d,A-e43bf7,2024-01-01,2024-04-01,2156,25872,Pro,Active,3
S-f2537d,A-e43bf7,2024-01-01,2024-05-01,2156,25872,Pro,Active,4
S-f2537d,A-e43bf7,2024-01-01,2024-06-01,2156,25872,Pro,Active,5
S-f2537d,A-e43bf7,2024-01-01,2024-07-01,2156,25872,Pro,Active,6
S-f2537d,A-e43bf7,2024-01-01,2024-08-01,2156,25872,Pro,Active,7
S-f2537d,A-e43bf7,2024-01-01,2024-09-01,2156,25872,Pro,Active,8
S-f2537d,A-e43bf7,2024-01-01,2024-10-01,2156,25872,Pro,Active,9
S-f2537d,A-e43bf7,2024-01-01,2024-11-01,2156,25872,Pro,Active,10
S-f2537d,A-e43bf7,2024-01-01,2024-12-01,2156,25872,Pro,Active,11
S-27f7b2,A-a1b80b,2024-04-01,2024-04-01,722,8664,Basic,Active,0
S-27f7b2,A-a1b80b,2024-04-01,2024-05-01,722,8664,Basic,Active,1
S-27f7b2,A-a1b80b,2024-04-01,2024-06-01,722,8664,Basic,Active,2
S-27f7b2,A-a1b80b,2024-04-01,2024-07-01,722,8664,Basic,Active,3
S-27f7b2,A-a1b80b,2024-04-01,2024-08-01,722,8664,Basic,Active,4
S-27f7b2,A-a1b80b,2024-04-01,2024-09-01,722,8664,Basic,Active,5
S-27f7b2,A-a1b80b,2024-04-01,2024-10-01,722,8664,Basic,Active,6
S-27f7b2,A-a1b80b,2024-04-01,2024-11-01,722,8664,Basic,Active,7
S-27f7b2,A-a1b80b,2024-04-01,2024-12-01,722,8664,Basic,Active,8
S-9c2b8e,A-443f6f,2024-12-01,2024-12-01,361,4332,Basic,Active,0
S-a4f26d,A-32728c,2023-05-01,2023-05-01,980,11760,Pro,Active,0
S-a4f26d,A-32728c,2023-05-01,2023-06-01,980,11760,Pro,Active,1
S-a4f26d,A-32728c,2023-05-01,2023-07-01,980,11760,Pro,Active,2
S-a4f26d,A-32728c,2023-05-01,2023-08-01,980,11760,Pro,Active,3
S-a4f26d,A-32728c,2023-05-01,2023-09-01,980,11760,Pro,Active,4
S-a4f26d,A-32728c,2023-05-01,2023-10-01,980,11760,Pro,Active,5
S-a4f26d,A-32728c,2023-05-01,2023-11-01,980,11760,Pro,Active,6
S-a4f26d,A-32728c,2023-05-01,2023-12-01,980,11760,Pro,Active,7
S-a4f26d,A-32728c,2023-05-01,2024-01-01,980,11760,Pro,Active,8
S-a4f26d,A-32728c,2023-05-01,2024-02-01,980,11760,Pro,Active,9
S-a4f26d,A-32728c,2023-05-01,2024-03-01,980,11760,Pro,Active,10
S-a4f26d,A-32728c,2023-05-01,2024-04-01,980,11760,Pro,Active,11
S-a4f26d,A-32728c,2023-05-01,2024-05-01,980,11760,Pro,Active,12
S-a4f26d,A-32728c,2023-05-01,2024-06-01,980,11760,Pro,Active,13
S-a4f26d,A-32728c,2023-05-01,2024-07-01,980,11760,Pro,Active,14
S-a4f26d,A-32728c,2023-05-01,2024-08-01,980,11760,Pro,Active,15
S-a4f26d,A-32728c,2023-05-01,2024-09-01,980,11760,Pro,Active,16
S-a4f26d,A-32728c,2023-05-01,2024-10-01,980,11760,Pro,Active,17
S-a4f26d,A-32728c,2023-05-01,2024-11-01,980,11760,Pro,Active,18
S-a4f26d,A-32728c,2023-05-01,2024-12-01,980,11760,Pro,Active,19
S-0cb6ed,A-ac85cd,2024-11-01,2024-11-01,2597,31164,Pro,Ended,0
S-0cb6ed,A-ac85cd,2024-11-01,2024-12-01,2597,31164,Pro,Ended,1
S-367dee,A-e19ff6,2024-06-01,2024-06-01,49,588,Pro,Active,0
S-367dee,A-e19ff6,2024-06-01,2024-07-01,49,588,Pro,Active,1
S-367dee,A-e19ff6,2024-06-01,2024-08-01,49,588,Pro,Active,2
S-367dee,A-e19ff6,2024-06-01,2024-09-01,49,588,Pro,Active,3
S-367dee,A-e19ff6,2024-06-01,2024-10-01,49,588,Pro,Active,4
S-367dee,A-e19ff6,2024-06-01,2024-11-01,49,588,Pro,Active,5
S-367dee,A-e19ff6,2024-06-01,2024-12-01,49,588,Pro,Active,6
S-3b9ad8,A-6e08f3,2024-12-01,2024-12-01,5572,66864,Enterprise,Active,0
S-c9f8c1,A-544d0a,2024-07-01,2024-07-01,995,11940,Enterprise,Active,0
S-c9f8c1,A-544d0a,2024-07-01,2024-08-01,995,11940,Enterprise,Active,1
S-c9f8c1,A-544d0a,2024-07-01,2024-09-01,995,11940,Enterprise,Active,2
S-c9f8c1,A-544d0a,2024-07-01,2024-10-01,995,11940,Enterprise,Active,3
S-c9f8c1,A-544d0a,2024-07-01,2024-11-01,995,11940,Enterprise,Active,4
S-c9f8c1,A-544d0a,2024-07-01,2024-12-01,995,11940,Enterprise,Active,5
S-57cd05,A-8b0451,2024-10-01,2024-10-01,779,9348,Basic,Active,0
S-57cd05,A-8b0451,2024-10-01,2024-11-01,779,9348,Basic,Active,1
S-57cd05,A-8b0451,2024-10-01,2024-12-01,779,9348,Basic,Active,2
S-e505c1,A-8ae3fc,2024-09-01,2024-09-01,1666,19992,Pro,Active,0
S-e505c1,A-8ae3fc,2024-09-01,2024-10-01,1666,19992,Pro,Active,1
S-e505c1,A-8ae3fc,2024-09-01,2024-11-01,1666,19992,Pro,Active,2
S-e505c1,A-8ae3fc,2024-09-01,2024-12-01,1666,19992,Pro,Active,3
S-121b4d,A-8ae3fc,2024-11-01,2024-11-01,171,2052,Basic,Active,0
S-121b4d,A-8ae3fc,2024-11-01,2024-12-01,171,2052,Basic,Active,1
S-72b4f2,A-4437e4,2024-02-01,2024-02-01,2401,28812,Pro,Active,0
S-72b4f2,A-4437e4,2024-02-01,2024-03-01,2401,28812,Pro,Active,1
S-72b4f2,A-4437e4,2024-02-01,2024-04-01,2401,28812,Pro,Active,2
S-72b4f2,A-4437e4,2024-02-01,2024-05-01,2401,28812,Pro,Active,3
S-72b4f2,A-4437e4,2024-02-01,2024-06-01,2401,28812,Pro,Active,4
S-72b4f2,A-4437e4,2024-02-01,2024-07-01,2401,28812,Pro,Active,5
S-72b4f2,A-4437e4,2024-02-01,2024-08-01,2401,28812,Pro,Active,6
S-72b4f2,A-4437e4,2024-02-01,2024-09-01,2401,28812,Pro,Active,7
S-72b4f2,A-4437e4,2024-02-01,2024-10-01,2401,28812,Pro,Active,8
S-72b4f2,A-4437e4,2024-02-01,2024-11-01,2401,28812,Pro,Active,9
S-72b4f2,A-4437e4,2024-02-01,2024-12-01,2401,28812,Pro,Active,10
S-c9b0cc,A-4d1e75,2024-10-01,2024-10-01,7562,90744,Enterprise,Active,0
S-c9b0cc,A-4d1e75,2024-10-01,2024-11-01,7562,90744,Enterprise,Active,1
S-c9b0cc,A-4d1e75,2024-10-01,2024-12-01,7562,90744,Enterprise,Active,2
S-27c993,A-098560,2024-11-01,2024-11-01,796,9552,Enterprise,Active,0
S-27c993,A-098560,2024-11-01,2024-12-01,796,9552,Enterprise,Active,1
S-8b9889,A-ac9111,2024-08-01,2024-08-01,1029,12348,Pro,Active,0
S-8b9889,A-ac9111,2024-08-01,2024-09-01,1029,12348,Pro,Active,1
S-8b9889,A-ac9111,2024-08-01,2024-10-01,1029,12348,Pro,Active,2
S-8b9889,A-ac9111,2024-08-01,2024-11-01,1029,12348,Pro,Active,3
S-8b9889,A-ac9111,2024-08-01,2024-12-01,1029,12348,Pro,Active,4
S-2214c6,A-3c1a3f,2024-10-01,2024-10-01,4018,48216,Pro,Active,0
S-2214c6,A-3c1a3f,2024-10-01,2024-11-01,4018,48216,Pro,Active,1
S-2214c6,A-3c1a3f,2024-10-01,2024-12-01,4018,48216,Pro,Active,2
S-ce695e,A-cb6cc6,2024-05-01,2024-05-01,0,0,Enterprise,Active,0
S-ce695e,A-cb6cc6,2024-05-01,2024-06-01,0,0,Enterprise,Active,1
